,User ID,Date,Language,Text
358,1568795486395695106,2022-09-11 02:56:05+00:00,en,my first love gotta be weed cause that’s all i remember https://t.co/cbEIik4ytt
359,1568794776740446208,2022-09-11 02:53:16+00:00,en,@JustMeMary143 Smoking weed and watching paranormal shows.
360,1568794640337469443,2022-09-11 02:52:43+00:00,en,"@JustMeMary143 Movies, weed, and laughter"
361,1568794075624521729,2022-09-11 02:50:29+00:00,en,I’m just going to keep smoking weed til I forget why I’m upset
362,1568793611290169347,2022-09-11 02:48:38+00:00,en,"RT @CALFIRE_PIO: #RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres an…"
363,1568793230799687680,2022-09-11 02:47:07+00:00,en,"RT @CALFIRE_PIO: #RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres an…"
364,1568792801680461825,2022-09-11 02:45:25+00:00,en,"#RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @CALFIRESKU 

https://t.co/368Ql6taGZ https://t.co/BpiScYXaZ6"
365,1568792700878561280,2022-09-11 02:45:01+00:00,en,It was always eating a random persons weed cookie
366,1568792621669322753,2022-09-11 02:44:42+00:00,en,"#RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @CALFIRESKU 

https://t.co/asrS3kUZfk https://t.co/kDPShigOjG"
367,1568792261193859073,2022-09-11 02:43:16+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
368,1568792080583114755,2022-09-11 02:42:33+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
369,1568792004334858241,2022-09-11 02:42:15+00:00,en,"#MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @CALFIRESKU 

https://t.co/ikpewoFS5u https://t.co/HvLY4w9vJI #QuakeFactor"
370,1568791244771414017,2022-09-11 02:39:14+00:00,en,State's that depend on prisons will never legalize cannabis.
371,1568790906647592960,2022-09-11 02:37:53+00:00,en,It’s days like this that it’s a damn shame that marijuana isn’t legal in Nebraska. We gonna need a major chill after tonight.
372,1568790745833959424,2022-09-11 02:37:15+00:00,en,@ianxcarlos I still smoke weed and I am much older than you. Keep up the good fight Ian!!
373,1568790671841976321,2022-09-11 02:36:57+00:00,en,"RT @thejesshuffman: @OmarRiverosays Yes. We did it in Canada. No one exploded. Additionally, Deloitte estimates the legal cannabis industry…"
374,1568790407525597184,2022-09-11 02:35:54+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
375,1568789885569617926,2022-09-11 02:33:50+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
376,1568789707307515904,2022-09-11 02:33:07+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
377,1568787638848552960,2022-09-11 02:24:54+00:00,en,Your Vietnam vets smoked weed overseas don’t talk to me ab my joint https://t.co/ubILaevhSM
378,1568787093974810627,2022-09-11 02:22:44+00:00,en,smoking weed at a young age really fucked my memory up😂
379,1568786925498114048,2022-09-11 02:22:04+00:00,en,Even though I don’t smoke weed anymore. I’m definitely still burned out😂😂
380,1568786734007336960,2022-09-11 02:21:18+00:00,en,"It be the smelling good for me , I can’t stand no man that smell like weed and outside everyday ."
381,1568786514955608064,2022-09-11 02:20:26+00:00,en,sometimes when it’s “bad” I wonder why I’m still here in california with all these weird terrible people and then I remember…. weather &amp; cannabis😅
382,1568786227792314369,2022-09-11 02:19:18+00:00,en,@OmarRiverosays @kenresists Decriminalize and release all inmates of marijuana convictions. Suspend all sentences of Americans abroad convicted of Marijuana-related offenses.
383,1568784751145766912,2022-09-11 02:13:25+00:00,en,This man be acting like he drink on social media knowing damn well he a weed smoker 😒🤣
384,1568783720093728769,2022-09-11 02:09:20+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
385,1568783690742005763,2022-09-11 02:09:13+00:00,en,@BBXLB8Bros Can’t please everyone. Let it evolve naturally. It will weed out the problems
386,1568783612539203584,2022-09-11 02:08:54+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
387,1568783529743634432,2022-09-11 02:08:34+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
388,1568783305952329729,2022-09-11 02:07:41+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
389,1568782713913769986,2022-09-11 02:05:20+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
390,1568781256141475842,2022-09-11 01:59:32+00:00,en,"Let’s look at it this way, smoke weed everyday #eat #pray #love @ Miami, Florida https://t.co/cjKzPuti3M"
391,1568780595895107585,2022-09-11 01:56:55+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
392,1568780524243791873,2022-09-11 01:56:38+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
393,1568780259109048320,2022-09-11 01:55:34+00:00,en,"RT @CAL_FIRE: #MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @…"
394,1568779865633210369,2022-09-11 01:54:01+00:00,en,"What's your Saturday smoke?
🍦🌿👽
.
https://t.co/ChOZLIHOzf
.
#cannabis #pokemon #smokemon #snorlax #clipper #clipperlighter #alienlabs #mushroomlighter #metaltray #rollingtray #marijuana #maryjane #herb #stonergifts #stoner #weedgifts #weed https://t.co/N7xpKZVLv5"
395,1568779804295729152,2022-09-11 01:53:46+00:00,en,"#MillFire off Woodridge Court and Woodridge Way, near the City of Weed in Siskiyou County is 3,935 acres and 90% contained. @CALFIRESKU 

https://t.co/noNj2R9eTe https://t.co/bgYcGCVm5Q"
396,1568779304921612292,2022-09-11 01:51:47+00:00,en,Hey seriously can’t believe how expensive shitty ass marijuana is in New York City. #WhatTheFuckIsYourProblem #NewYorkCity #MondayInTheCity #msMondayJones
397,1568777793777057792,2022-09-11 01:45:47+00:00,en,"@toHELLwithPC @RebelNews_CA @theJagmeetSingh Hey, we all make mistakes sometimes. Look what the cost of legalizing weed did……"
398,1568776549197041664,2022-09-11 01:40:50+00:00,en,"I feel so old when I say this but I swear to God like, when I was younger weed never used to get me this fucked up"
399,1568776339624427521,2022-09-11 01:40:00+00:00,en,@mny_sht Lies. It would be weed. 😂😂
400,1568776258321793024,2022-09-11 01:39:41+00:00,en,When all my plugs out of weed when I need to cop &lt;&lt;&lt;&lt;&lt;&lt;
401,1568775806142529536,2022-09-11 01:37:53+00:00,en,"RT @CBCMontreal: Santé Cannabis, the only no-fee medical cannabis service covered by Quebec's public health insurance, is in trouble and su…"
402,1568775714866106371,2022-09-11 01:37:31+00:00,en,I don't personally use cannabis (&amp; have no plans to) and I would LOVE for it to be decriminalized!! SO much time &amp; energy has been wasted on pursuing these very outdated laws. https://t.co/UJw9GRvH5C
403,1568774706249216001,2022-09-11 01:33:31+00:00,en,@daninflorida77 @OfficialOPLive @ReelzChannel Hope it wasn’t fentanyl! Or H … maybe weed? I may or may not need a drink 🥃 or a ice cream sandwich we’re only 33 mins in!  #OPLive #OPLiveNation
404,1568774278874632192,2022-09-11 01:31:49+00:00,en,@FReSH_CLaSS @PatMcAfeeShow not weed. not booze.
405,1568774246863896577,2022-09-11 01:31:41+00:00,en,I hate having to go get weed … i just need to grow my own garden 😂😭
406,1568774197102678017,2022-09-11 01:31:29+00:00,en,Cali weed hands down!! #dopestdopeyoueversmoked #baked
407,1568773880931549185,2022-09-11 01:30:14+00:00,en,@muchado33 I'm trying weed for the very first time... https://t.co/PQ6OIotI1F
408,1568771714569441280,2022-09-11 01:21:37+00:00,en,"You can’t even talk to a nigga without him thinking you got motive. Like you’ll dead be at the gas station buying weed and niggas will think you flirting with the weed man. 

That’s why I keep saying, keep that toxic shit away from me. I’m not arguing with no nigga anymore."
409,1568770978427043840,2022-09-11 01:18:42+00:00,en,I be doin random shit like meltin this weed butter on microwave popcorn😂😂
410,1568770457465389058,2022-09-11 01:16:38+00:00,en,"@realeverywriter Down for the movie, because it's an awesome movie but rather smoke some weed instead.  If that's okay?"
411,1568769910876119047,2022-09-11 01:14:27+00:00,en,Bring some weed I’ve got a story to tell. #offftlv 🇺🇸 JFK ✈︎ TLV 🇮🇱 https://t.co/HqtX75DDHj
412,1568769679119745024,2022-09-11 01:13:32+00:00,en,@dontforgetaaa_ @YuCanThankMeNow I dont smoke weed but I got a 819 credit score and mostly faithful
413,1568769407245074435,2022-09-11 01:12:27+00:00,en,I hate shitty weed Lmao
414,1568767965872668672,2022-09-11 01:06:44+00:00,en,I will never stop smoking weed
415,1568767924621709312,2022-09-11 01:06:34+00:00,en,Long  Beach Coastal Cleanup Sunday 9/25/2022 - Organized by Inspired by Cannabis   https://t.co/sLGFpgxa9y
416,1568767540104515584,2022-09-11 01:05:02+00:00,en,Where can one find #marijuana in #barbados
417,1568767060334837760,2022-09-11 01:03:08+00:00,en,"Deals won't last long. Grabbing bubba, platinum lows. $750 a bag#muhameds #texas #chicago #NYC  #vapelife #newcarts #Wichita #Uk #survivor2020 #stayathome #HomeDelivery #NorthCarolina #WashingtonDC #idaho #vapeplug #liveresin #resin #WAX #cannabinoids #cannabisculture #cannabis https://t.co/WV7fDXbpNi"
418,1568765646586130433,2022-09-11 00:57:31+00:00,en,Huntington  Beach Coastal Cleanup Sunday 9/11/2022 - Organized by Inspired by Cannabis  https://t.co/1kz3qi3oyG
419,1568764977489809410,2022-09-11 00:54:51+00:00,en,My mom is asking me what do I look for in a man. I’m about to piss her off and tell her “Someobe who smokes weed and has a big D.”
420,1568764690817323008,2022-09-11 00:53:43+00:00,en,@cam_weed @StampedeSBN Great observation
421,1568764639269240832,2022-09-11 00:53:30+00:00,en,@cam_weed I’m done
422,1568763645156380673,2022-09-11 00:49:33+00:00,en,@Mr_Somebody___ Weed’s good for ya
423,1568763140627636224,2022-09-11 00:47:33+00:00,en,"RT @paidpriestess: Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig…"
424,1568763099158650886,2022-09-11 00:47:23+00:00,en,Life is good when you smoke a blunt out in public. Glad weed is legal! https://t.co/YIDKOaBHda
425,1568762678059094016,2022-09-11 00:45:43+00:00,en,"@carrabbas 
Come for the huge pasta bowls. Stay for the marijuana. 💚 @ Carrabba's Italian Grill https://t.co/jU4bGTDPWb"
426,1568762155062759424,2022-09-11 00:43:38+00:00,en,@aqu4grl Yo I just KNOW that weed is HITTING
427,1568761997050925056,2022-09-11 00:43:00+00:00,en,@GeminiEsports1 @PoloCampbell @Alpine_Cannabis Congrats. I’m jealous lol.
428,1568761651733663744,2022-09-11 00:41:38+00:00,en,Ion neva be stressin cuz i be smokin weed
429,1568760340237918209,2022-09-11 00:36:25+00:00,en,as i down 15mg weed/3cbd
430,1568760265335775233,2022-09-11 00:36:08+00:00,en,@joncoopertweets And weed
431,1568760104849227776,2022-09-11 00:35:29+00:00,en,Santa Monica Coastal Cleanup Saturday 9/18/2022 - Organized by Inspired by Cannabis  (Copy)  https://t.co/dGPPVk3tsl
432,1568757293239488512,2022-09-11 00:24:19+00:00,en,"Hard to put words to how wonderful it was to walk through the oak savanna at Nachusa and see it filled with sweet Joe Pye weed, white snakeroot, goldenrods, and asters. Even a few wild bergamot still in bloom! https://t.co/FHFEOiIQZG"
433,1568757107541024768,2022-09-11 00:23:35+00:00,en,Maybe this the weed talking but the older we get the faster time goes. I swear as kids we had all the time in the world now look a whole damn year has gone by and we’re all shook …
434,1568756980298256384,2022-09-11 00:23:04+00:00,en,Weed and #UFC279 🤷🏻‍♂️
435,1568756760374124544,2022-09-11 00:22:12+00:00,en,@AZ_Brittney @Canaansdad1987 Very happy if I had the bread in a place I would throw a super cake party with a bunch of weed to burn.
436,1568756672469803011,2022-09-11 00:21:51+00:00,en,Me after using the $ was going to spend on #UFC279 on weed and whiskey and watching it on a free link lol https://t.co/IEWzYi1WoX
437,1568755885232590849,2022-09-11 00:18:43+00:00,en,"RT @snoopdoggslungz: 📸 Chem D
🌱(ig) https://t.co/08Krz2QMVZ 
#weed https://t.co/ZK4181FY1f"
438,1568755681205035010,2022-09-11 00:17:55+00:00,en,"RT @paidpriestess: Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig…"
439,1568754446842187776,2022-09-11 00:13:00+00:00,en,Any Dolphins down for the game and wanna smoke or something? I brought good weed 😭😭😭.
440,1568753592164573186,2022-09-11 00:09:37+00:00,en,@oliveosun That was always how I let weed go during my breaks.  Just did it without the big “I’m bout to quit” speech.  Going on 9 months now but I’ve taken 1-3 year breaks before easily
441,1568752307910623234,2022-09-11 00:04:30+00:00,en,@cindikg161 Fuck yeah! It's a travesty so many are serving time for dealing weed!
442,1568751213600198656,2022-09-11 00:00:09+00:00,en,If something isn’t done to weed out corruption and bring about necessary reform ; our country will be full fledged fascist brown shirts. https://t.co/CtHDqm9GjX
443,1568750868287131648,2022-09-10 23:58:47+00:00,en,Smoking all the weed the night before you cross into Canada the next day has always been my favorite tour tradition
444,1568750656495788032,2022-09-10 23:57:57+00:00,en,My first tweet of September. I need some weed.
445,1568748235879231489,2022-09-10 23:48:20+00:00,en,"New Video Alert 🚨

Check out new Too High Cinema run thru and review for Marvel Studios SHE HULK ATTORNEY AT LAW EPISODE 4.
Leave comments for what you would like to see reviewed next.
https://t.co/QNRc1r1o0J
#toohighcinema,#shehulkattorneyatlaw #klbsupply, #cannabis, #loki, https://t.co/ULNDC9XBlp"
446,1568748015502127105,2022-09-10 23:47:27+00:00,en,wanna get really high rn but i have no weed
447,1568745905112903681,2022-09-10 23:39:04+00:00,en,@Bmwelker Never blame the weed man…never.
448,1568744829055647744,2022-09-10 23:34:47+00:00,en,@Mr_Completely @LL_Rain @briancolligan Bought lots of weed from the “cornbread mafia” in Kentucky. Borderline hippie rednecks you don’t want to cross😎
449,1568744817722540032,2022-09-10 23:34:45+00:00,en,"RT @snoopdoggslungz: 📸 Chem D
🌱(ig) https://t.co/08Krz2QMVZ 
#weed https://t.co/ZK4181FY1f"
450,1568744461550641155,2022-09-10 23:33:20+00:00,en,@Apocalypse979 That’s what the weed is for bubba…
451,1568743177544400896,2022-09-10 23:28:14+00:00,en,So I just noticed but has anyone zoomed in on this picture? Please tell me what you notice! It better not be the weed tripping me out!
452,1568743142894993408,2022-09-10 23:28:05+00:00,en,@dkaygee @AssusReamus The joints always floated by at the concerts in the 1960s and 70s #Weed is very popular then and now.
453,1568742960627617793,2022-09-10 23:27:22+00:00,en,@notlorilight @DAOGMGAWDDESS @sweezyswey @naijanneka @sour4pple Weed in Mylar!? 😂 Just use a glass jar like a grown up. Mylar 100% works well but save em for the good shit that actually goes bad quickly… https://t.co/lKVnigdQKn
454,1568741854983725057,2022-09-10 23:22:58+00:00,en,@KittenKarlyle Can’t go wrong with some good weed
455,1568741794573332481,2022-09-10 23:22:44+00:00,en,"RT @snoopdoggslungz: 📸 Chem D
🌱(ig) https://t.co/08Krz2QMVZ 
#weed https://t.co/ZK4181FY1f"
456,1568741476854808577,2022-09-10 23:21:28+00:00,en,"@Exxams @CPhT_LVN_RN @RFTCP @TAMUPolice You act as if people don't just like, smoke weed anyways."
457,1568741184889319424,2022-09-10 23:20:18+00:00,en,"📸 Chem D
🌱(ig) https://t.co/08Krz2QMVZ 
#weed https://t.co/ZK4181FY1f"
458,1568740769003114496,2022-09-10 23:18:39+00:00,en,"For me in high school if I can pull a lick, set someone up to get robed, I would get free marijuana lol so"
459,1568740495513341952,2022-09-10 23:17:34+00:00,en,"Jesus christ he's back again. Apparently he just wanted to smoke??? Lol at this rate I'm already paranoid enough, I do not need weed to make it worse after you show up with that fucking skeleton mask 3 times today 😅"
460,1568739735094566912,2022-09-10 23:14:33+00:00,en,"Be A Weed Full Color Mug for just $19.99 
➤ https://t.co/hXFyPPLaD6
Free Shipping Worldwide! 🚚
✅ T-Shirts 
✅ Phone Cases
✅ Hoodies
✅ Microfleece Blankets
 #printondemand #merchandize https://t.co/4CRqW4Muwt"
461,1568739493460738049,2022-09-10 23:13:35+00:00,en,"if weed legal in the state i serve, why can’t i smoke it again? *don’t @ me, im just talking *"
462,1568737384153632768,2022-09-10 23:05:12+00:00,en,"RT @scottlo93047584: Cannabis Cultivation &amp; Distribution Business For Sale (San Diego County, CA) https://t.co/LNnpLu8wO9"
463,1568737341862465537,2022-09-10 23:05:02+00:00,en,Legalize my medicine marijuana no seizures 9 years freedom is special https://t.co/SPZdKE2WmU
464,1568737299785027584,2022-09-10 23:04:52+00:00,en,"@bidenisasleep @DebbieN2020 @GregAbbott_TX @TexasFootball Not true, so far his plans our
Expand Medicaid
Protect Unions and workers organizing
Raise the minimum wage
Property Tax relief
Protect Women’s reproductive rights
Fix the grid
Prevent mass shootings
Fund our public schools and pay our teachers well
Legalize marijuana
More jobs"
465,1568737021769953280,2022-09-10 23:03:46+00:00,en,"@Tw1nty @jesmy Starting in SF she only had jobs because of W. Brown influence, poor performance as AG in CA - hard on marijuana soft on felons buying guns, all VP assignments border etc. miserable failures. Specific enough?"
466,1568735762463748096,2022-09-10 22:58:46+00:00,en,I don’t know who weed worse St. Louis or Florida like damnnnn cali really the goat.
467,1568734337197133825,2022-09-10 22:53:06+00:00,en,"@daikoku_ca Listen to overview on how food grade cannabis medicine fixes most brain issues. 'Doc' Peter has been making and taking his own Edible Healing Paste for over 7 years. Replaces the need for Pharmaceuticals INCLUDING OPIOIDS and Xanax.
https://t.co/56qgWxELvk..."
468,1568733293582974977,2022-09-10 22:48:57+00:00,en,"RT @CBCMontreal: Santé Cannabis, the only no-fee medical cannabis service covered by Quebec's public health insurance, is in trouble and su…"
469,1568733135344660482,2022-09-10 22:48:19+00:00,en,"@paulanoukas Rick Steves's guidebooks have been very helpful to me while traveling in Europe. His politics, however, are dumb as a rock except on the issue of cannabis legalization. In fact, I once saw him speak at a pro-cannabis legalization rally in Olympia, Washington."
470,1568732891777220615,2022-09-10 22:47:21+00:00,en,"@toostranded @MJBizDaily The above applicable to cannabis with THC in it. Hemp as it is defined is regulated like an ag crop, with the exception that local jurisdictions in Ca can still ban production."
471,1568732788458754053,2022-09-10 22:46:57+00:00,en,"RT @CBCMontreal: Santé Cannabis, the only no-fee medical cannabis service covered by Quebec's public health insurance, is in trouble and su…"
472,1568732468114767872,2022-09-10 22:45:40+00:00,en,"@NickKristof @KristofFarms @portlandgeneral Unfortunately, our new normal. Just spent 5 days with no electricity &amp; water due to Weed Ca. Mill Fire. #wildfires"
473,1568731393659650048,2022-09-10 22:41:24+00:00,en,Every single time I buy weed I cannot believe you all haven’t euthanized me yet
474,1568730154452791296,2022-09-10 22:36:29+00:00,en,@geocitiess @0xActivX @ScienceZombie_ @Mr_Mothman_ @crysisid @Ethancozy225 @ThatsRoje @copie37 @notgonn01971762 @Aninfamousanon @TheDreadfulLord @mattagon_twitch @artdixi1 @badserb_mazee @JordanR17312464 @dawnmaskedguy @SycloneofKhaos Step 19: Criminalize Marijuana and arrest everyone
475,1568730069689925637,2022-09-10 22:36:08+00:00,en,"RT @CannaWorld4: Oh yeah, that ""legalization"" is working out great!

Quebec medical marijuana service won't take new patients due to lack o…"
476,1568729161107111937,2022-09-10 22:32:32+00:00,en,"@Whowaa Sort of a weed picture, new burger slick full of ✨space badder✨. I'm obsessed with how cute this little thing is https://t.co/z1O8WJs9pk"
477,1568729022393090048,2022-09-10 22:31:59+00:00,en,RT @Phoenix22555220: Quebec medical marijuana service won't take new patients due to lack of funds https://t.co/DVl2XKlv6h
478,1568728648898985984,2022-09-10 22:30:30+00:00,en,Quebec medical marijuana service won't take new patients due to lack of funds https://t.co/DVl2XKlv6h
479,1568728202172039170,2022-09-10 22:28:43+00:00,en,"@HazeyDaisey17 @BlackKnight10k My neighbor (86) had a stroke and grows a bit of weed. My back doc suggested weed to me. This is Ca., and when only essential stores were open during pandemic, weed stores were open. Do some research on web. Make you feel better,."
480,1568727971795705857,2022-09-10 22:27:48+00:00,en,@cleaningtowels @HopefulB2020 @lance_vamplew @SierraGypsy1 @steviusthegreat @cocaine__monkey @sarah_b1999 @SirPicklesACat @MyWorldTilted @11krkts @DaveB_2017 @LitterboxToast @Notamused15 @RickWrightNow Well grab yourself a marijuana and ruin your lives! https://t.co/heB5L2g2h6
481,1568727333972103170,2022-09-10 22:25:16+00:00,en,@Bconottabot @Forbes He want to be in front of turning Big Pharma to Big Weed.  He sees money trees ( weed)
482,1568726920837341186,2022-09-10 22:23:38+00:00,en,"RT @paidpriestess: Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig…"
483,1568726320552476673,2022-09-10 22:21:15+00:00,en,"RT @paidpriestess: Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig…"
484,1568726315490070539,2022-09-10 22:21:13+00:00,en,"RT @CBCMontreal: Santé Cannabis, the only no-fee medical cannabis service covered by Quebec's public health insurance, is in trouble and su…"
485,1568725592270409730,2022-09-10 22:18:21+00:00,en,"RT @paidpriestess: Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig…"
486,1568723993443856385,2022-09-10 22:12:00+00:00,en,"""Cannabis-induced psychosis is real and it’s destroying thousands of families across America. Once the brain is broken, once it’s addicted, it’s really hard to get it back."" @AubreeAdams4 @EveryBrainMatt 
#ItsNotJustPot @HealthMarin4 https://t.co/KpsEA2pGJd"
487,1568722841910247425,2022-09-10 22:07:25+00:00,en,"RT @paidpriestess: Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig…"
488,1568722194712379393,2022-09-10 22:04:51+00:00,en,Legalize my medicine marijuana no seizures 9++ years https://t.co/eXtYjapwpE
489,1568720980612104195,2022-09-10 22:00:01+00:00,en,@comeflywithbee4 All they had was diet weed 😂😂😂
490,1568720348350390273,2022-09-10 21:57:31+00:00,en,"If 70-80% of the cannabis sold in licensed dispensaries in CA was from illicit grows, licensed producers would not be being offered $25/lb for bucked flower. It is highly irresponsible to interview only local law enforcement on such a nuanced and important topic."
491,1568719261140488195,2022-09-10 21:53:11+00:00,en,"RT @LexisNexisCan: Get your FREE newsletter on Canadian Cannabis Law Review - https://t.co/qKjR4N6OVm

This quarterly newsletter covers upd…"
492,1568717433300566019,2022-09-10 21:45:56+00:00,en,@thehealthb0t @white7rabbit7 Wish I had a weed opportunity like other states. But this one is lame. And there is no opportunity. Would of been nice. For me and a lot of others. Who knows anymore. Wasted time and energy
493,1568717091519315970,2022-09-10 21:44:34+00:00,en,"RT @okanaganz: Yet another study finds weed doesn't make you lazy. I can confirm anecdotally.
https://t.co/2N3vQyE65U"
494,1568717026641813504,2022-09-10 21:44:19+00:00,en,Been Tryna cry for like 3 days. Shit ain’t in me no more I guess. So drinks and weed it is https://t.co/iWWX39wV6j
495,1568716932186251264,2022-09-10 21:43:56+00:00,en,"RT @paidpriestess: Great sex &amp; good weed to start my 

SATURDAY! &amp; you’re funding it CUCK! 😜

$65! CA // VENMO - XXFYPMXX 

Findom | Paypig…"
496,1568716762451177473,2022-09-10 21:43:16+00:00,en,@NoLieWithBTC @cockermomma1 Legalized Marijuana would be a boost!
497,1568716489342992385,2022-09-10 21:42:11+00:00,en,"RT @okanaganz: Yet another study finds weed doesn't make you lazy. I can confirm anecdotally.
https://t.co/2N3vQyE65U"
498,1568715982805368834,2022-09-10 21:40:10+00:00,en,"@GeorgeTakei Dude, you need to get a hobby or smoke more weed... Something.

We get it. You hate Trump. Lots and lots of hate for Trump.

It's still lots and lots of hate.

I dislike most of what Joe has done as POTUS. I think he and Hunter are guilty as sin. I don't hate him"
499,1568715453857693698,2022-09-10 21:38:04+00:00,en,"possibly a little but there was no animation to it like cannabis, that was considered a delusive inebriant"
500,1568715265600532480,2022-09-10 21:37:19+00:00,en,this message was approved by the weed council.
501,1568714344556281857,2022-09-10 21:33:39+00:00,en,"legal weed has gotta be coming to iowa soon, they're advertising it on the iowa hawkeyes radio broadcast..."
502,1568713876367372291,2022-09-10 21:31:48+00:00,en,"Toward the end of his life my father criticized me, yet again, about my use of cannabis as some crutch I was addicted to while my brother in law - that also called him Dad - was remonstrating, “Dad, you can’t say that anymore - everybody uses it.”"
503,1568713611421388800,2022-09-10 21:30:44+00:00,en,America bites into apple season with Apple Fritter—September’s Leafly Highlight https://t.co/8ZpmtGbngF via @leafly #Cannabis #VeteransForCannabis
504,1568713123808288775,2022-09-10 21:28:48+00:00,en,I wonder if anyone would CA me to fund my weed. It’s been almost a month and I want to feel something. That last weeks date was my rent money. I hate it.
505,1568713014563708928,2022-09-10 21:28:22+00:00,en,"My father didn’t drink, which was probably a good thing, yet he didn’t think of alcohol intoxication as something funny going on as he did in regard to marijuana"
506,1568711444794851329,2022-09-10 21:22:08+00:00,en,"It was an honor to host a cannabis event in Pilsen with the support of the alderman 

The future of cannabis is women lead 💅🏼 get used to it! https://t.co/ImAvsPNumG"
507,1568710900542066689,2022-09-10 21:19:58+00:00,en,"@DecodingFoxNews Of course she brings up Soros, on that network the trigger words are ""Soros"" and ""woke"". And we all know that there are  no right-wing cannabis users.🙄"
508,1568709754431700992,2022-09-10 21:15:25+00:00,en,RT @RaidersMunoz: @Dontcallmen1kk1 When I been driving while smoking weed in Indian Wells CA 🤔🤷🏽‍♂️😅👇🏽 https://t.co/CAlHosC0M0
509,1568709392648015872,2022-09-10 21:13:59+00:00,en,@Dontcallmen1kk1 When I been driving while smoking weed in Indian Wells CA 🤔🤷🏽‍♂️😅👇🏽 https://t.co/CAlHosC0M0
510,1568709278818762752,2022-09-10 21:13:31+00:00,en,just dropped my grinder full of weed
511,1568707792613117952,2022-09-10 21:07:37+00:00,en,"#copolitics The answer is simple: excessive regulations and taxes are propping up the #cannabis black market.

Article: Black market marijuana grows are popping up faster than law enforcement can take them down. But is legalization truly the cause? https://t.co/AYXd8pwkvQ"
512,1568706748470497281,2022-09-10 21:03:28+00:00,en,"Gym, family, weed https://t.co/t2S2vWhoKv"
513,1568705884167229440,2022-09-10 21:00:02+00:00,en,RT @Z3itG3ist: #Quebec medical marijuana service won't take new patients due to lack of funds ; @SanteCannabis asks for more funding from p…
514,1568705740793061385,2022-09-10 20:59:28+00:00,en,"#Quebec medical marijuana service won't take new patients due to lack of funds ; @SanteCannabis asks for more funding from public, private sectors https://t.co/puTW068LVG @CBCnews"
